scenario_global_id,scenario_index_in_size,combo_size,criteria,matching_recipe_count,candidate_recipe_count,hits@1,hits@5,hits@10,mrr
ground_truth_size_2,442,2,"[('containsIngredient', 'CHICKEN,DK MEAT,THIGH,MEAT ONLY,ENHANCED,RAW'), ('containsIngredient', 'TOFU YOGURT')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,443,2,"[('containsIngredient', 'CHICKEN,DK MEAT,THIGH,MEAT ONLY,ENHANCED,RAW'), ('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,444,2,"[('containsIngredient', 'CHICKEN,DK MEAT,THIGH,MEAT ONLY,ENHANCED,RAW'), ('containsIngredient', 'CORNSTARCH')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,445,2,"[('containsIngredient', 'CHICKEN,DK MEAT,THIGH,MEAT ONLY,ENHANCED,RAW'), ('containsIngredient', 'Soy sauce salt')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,446,2,"[('containsIngredient', 'CHICKEN,DK MEAT,THIGH,MEAT ONLY,ENHANCED,RAW'), ('containsIngredient', 'Salt sea')]",2,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,447,2,"[('containsIngredient', 'CHICKEN,DK MEAT,THIGH,MEAT ONLY,ENHANCED,RAW'), ('containsIngredient', 'ONIONS,RAW')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,448,2,"[('containsIngredient', 'CHICKEN,DK MEAT,THIGH,MEAT ONLY,ENHANCED,RAW'), ('containsIngredient', 'Catsup')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,449,2,"[('containsIngredient', 'CHICKEN,DK MEAT,THIGH,MEAT ONLY,ENHANCED,RAW'), ('containsIngredient', 'CUMIN SEED')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,450,2,"[('containsIngredient', 'CHICKEN,DK MEAT,THIGH,MEAT ONLY,ENHANCED,RAW'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,451,2,"[('containsIngredient', 'APPLE JUC,CND OR BTLD,UNSWTND,W/ ADDED VIT C'), ('containsIngredient', 'PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN,CKD,PAN-FRIED')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,452,2,"[('containsIngredient', 'APPLE JUC,CND OR BTLD,UNSWTND,W/ ADDED VIT C'), ('containsIngredient', 'CLOVES,GROUND')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,453,2,"[('containsIngredient', 'APPLE JUC,CND OR BTLD,UNSWTND,W/ ADDED VIT C'), ('containsIngredient', 'Flour rice')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,454,2,"[('containsIngredient', 'APPLE JUC,CND OR BTLD,UNSWTND,W/ ADDED VIT C'), ('containsIngredient', 'Salt sea')]",1,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,455,2,"[('containsIngredient', 'APPLE JUC,CND OR BTLD,UNSWTND,W/ ADDED VIT C'), ('containsIngredient', 'RAISINS,SEEDED')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,456,2,"[('containsIngredient', 'APPLE JUC,CND OR BTLD,UNSWTND,W/ ADDED VIT C'), ('containsIngredient', 'Cinnamon powder')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,457,2,"[('containsIngredient', 'CHEESE,AMERICAN CHEDDAR,IMITN'), ('containsIngredient', 'PACE,THICK & CHUNKY SALSA')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,458,2,"[('containsIngredient', 'CHEESE,AMERICAN CHEDDAR,IMITN'), ('containsIngredient', 'Pasta white raw')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,459,2,"[('containsIngredient', 'CHEESE,AMERICAN CHEDDAR,IMITN'), ('containsIngredient', 'CHEESE,RICOTTA,WHOLE MILK')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,460,2,"[('containsIngredient', 'CHEESE,AMERICAN CHEDDAR,IMITN'), ('containsIngredient', 'MUSTARD,PREPARED,YELLOW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,461,2,"[('containsIngredient', 'CHEESE,AMERICAN CHEDDAR,IMITN'), ('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,462,2,"[('containsIngredient', 'CHEESE,AMERICAN CHEDDAR,IMITN'), ('containsIngredient', 'TURMERIC,GROUND')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,463,2,"[('containsIngredient', 'CHEESE,AMERICAN CHEDDAR,IMITN'), ('containsIngredient', 'Flour rice')]",1,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,464,2,"[('containsIngredient', 'CHEESE,AMERICAN CHEDDAR,IMITN'), ('containsIngredient', 'Salt sea')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,465,2,"[('containsIngredient', 'CHEESE,AMERICAN CHEDDAR,IMITN'), ('containsIngredient', 'GARLIC POWDER')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,466,2,"[('containsIngredient', 'CHEESE,AMERICAN CHEDDAR,IMITN'), ('containsIngredient', 'ONIONS,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,467,2,"[('containsIngredient', 'CHEESE,AMERICAN CHEDDAR,IMITN'), ('containsIngredient', 'Catsup')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,468,2,"[('containsIngredient', 'CHEESE,AMERICAN CHEDDAR,IMITN'), ('containsIngredient', 'Celery, stem')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,469,2,"[('containsIngredient', 'CHEESE,AMERICAN CHEDDAR,IMITN'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,470,2,"[('containsIngredient', 'CHEESE,AMERICAN CHEDDAR,IMITN'), ('containsIngredient', 'MUSHROOMS,WHITE,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,471,2,"[('containsIngredient', 'Beans soya dried'), ('containsIngredient', 'Swede boiled')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,472,2,"[('containsIngredient', 'Beans soya dried'), ('containsIngredient', 'BARLEY,PEARLED,COOKED')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,473,2,"[('containsIngredient', 'Beans soya dried'), ('containsIngredient', 'LEEKS,(BULB&LOWER LEAF-PORTION),RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,474,2,"[('containsIngredient', 'Beans soya dried'), ('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,475,2,"[('containsIngredient', 'Beans soya dried'), ('containsIngredient', 'Flour rice')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,476,2,"[('containsIngredient', 'Beans soya dried'), ('containsIngredient', 'Salt sea')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,477,2,"[('containsIngredient', 'Beans soya dried'), ('containsIngredient', 'SHORTENING,VEG,HOUSEHOLD,COMP')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,478,2,"[('containsIngredient', 'Beans soya dried'), ('containsIngredient', 'ONIONS,RAW')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,479,2,"[('containsIngredient', 'Beans soya dried'), ('containsIngredient', 'Celery, stem')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,480,2,"[('containsIngredient', 'Beans soya dried'), ('containsIngredient', 'Cinnamon powder')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,481,2,"[('containsIngredient', 'Beans soya dried'), ('containsIngredient', 'CUMIN SEED')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,482,2,"[('containsIngredient', 'Beans soya dried'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,483,2,"[('containsIngredient', 'PICKLE RELISH,SWEET'), ('containsIngredient', 'Lettuce, crisp')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,484,2,"[('containsIngredient', 'PICKLE RELISH,SWEET'), ('containsIngredient', 'TOFU YOGURT')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,485,2,"[('containsIngredient', 'PICKLE RELISH,SWEET'), ('containsIngredient', 'SAUCE,RTS,PEPPER,TABASCO')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,486,2,"[('containsIngredient', 'PICKLE RELISH,SWEET'), ('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,487,2,"[('containsIngredient', 'PICKLE RELISH,SWEET'), ('containsIngredient', 'PECANS')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,488,2,"[('containsIngredient', 'PICKLE RELISH,SWEET'), ('containsIngredient', 'Soy sauce salt')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,489,2,"[('containsIngredient', 'PICKLE RELISH,SWEET'), ('containsIngredient', 'Flour rice')]",1,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,490,2,"[('containsIngredient', 'PICKLE RELISH,SWEET'), ('containsIngredient', 'Salt sea')]",1,90656,0.0,1.0,1.0,0.25
ground_truth_size_2,491,2,"[('containsIngredient', 'PICKLE RELISH,SWEET'), ('containsIngredient', 'ONIONS,RAW')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,492,2,"[('containsIngredient', 'PICKLE RELISH,SWEET'), ('containsIngredient', 'Celery, stem')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,493,2,"[('containsIngredient', 'BEANS,ADZUKI,YOKAN,MATURE SEEDS'), ('containsIngredient', 'BARLEY,PEARLED,COOKED')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,494,2,"[('containsIngredient', 'BEANS,ADZUKI,YOKAN,MATURE SEEDS'), ('containsIngredient', 'Flour rice')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,495,2,"[('containsIngredient', 'BEANS,ADZUKI,YOKAN,MATURE SEEDS'), ('containsIngredient', 'Salt sea')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,496,2,"[('containsIngredient', 'BEANS,ADZUKI,YOKAN,MATURE SEEDS'), ('containsIngredient', 'SHORTENING,VEG,HOUSEHOLD,COMP')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,497,2,"[('containsIngredient', 'SYRUPS,MALT'), ('containsIngredient', 'OIL,SOYBN LECITHIN')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,498,2,"[('containsIngredient', 'SYRUPS,MALT'), ('containsIngredient', 'SOYBEANS,GREEN,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,499,2,"[('containsIngredient', 'SYRUPS,MALT'), ('containsIngredient', 'MILK,DRY,NONFAT,INST,W/ ADDED VIT A & VITAMIN D')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,500,2,"[('containsIngredient', 'SYRUPS,MALT'), ('containsIngredient', 'COFFEE,BREWED,ESPRESSO,REST-PREP')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,501,2,"[('containsIngredient', 'SYRUPS,MALT'), ('containsIngredient', 'SEEDS,FLAXSEED')]",1,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,502,2,"[('containsIngredient', 'SYRUPS,MALT'), ('containsIngredient', 'CEREALS,QUAKER,QUICK OATS,DRY')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,503,2,"[('containsIngredient', 'SYRUPS,MALT'), ('containsIngredient', 'PECANS')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,504,2,"[('containsIngredient', 'SYRUPS,MALT'), ('containsIngredient', 'CORNSTARCH')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,505,2,"[('containsIngredient', 'SYRUPS,MALT'), ('containsIngredient', 'Soy sauce salt')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,506,2,"[('containsIngredient', 'SYRUPS,MALT'), ('containsIngredient', 'Salt sea')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,507,2,"[('containsIngredient', 'SYRUPS,MALT'), ('containsIngredient', 'RAISINS,SEEDED')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,508,2,"[('containsIngredient', 'SYRUPS,MALT'), ('containsIngredient', 'ONIONS,RAW')]",1,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,509,2,"[('containsIngredient', 'SYRUPS,MALT'), ('containsIngredient', 'Cinnamon powder')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,510,2,"[('containsIngredient', 'SYRUPS,MALT'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,511,2,"[('containsIngredient', 'ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA'), ('containsIngredient', 'CHERRIES,SWEET,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,512,2,"[('containsIngredient', 'ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA'), ('containsIngredient', 'BLUEBERRIES,RAW')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,513,2,"[('containsIngredient', 'ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA'), ('containsIngredient', 'CORNSTARCH')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,514,2,"[('containsIngredient', 'ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA'), ('containsIngredient', 'Cinnamon powder')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,515,2,"[('containsIngredient', 'GARLIC BREAD,FRZ'), ('containsIngredient', 'Eggplant, aubergine, long')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,516,2,"[('containsIngredient', 'GARLIC BREAD,FRZ'), ('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,517,2,"[('containsIngredient', 'GARLIC BREAD,FRZ'), ('containsIngredient', 'PAPRIKA')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,518,2,"[('containsIngredient', 'GARLIC BREAD,FRZ'), ('containsIngredient', 'Salt sea')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,519,2,"[('containsIngredient', 'SAUSAGE,MEATLESS'), ('containsIngredient', 'Okra raw')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,520,2,"[('containsIngredient', 'SAUSAGE,MEATLESS'), ('containsIngredient', 'Broccoli')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,521,2,"[('containsIngredient', 'SAUSAGE,MEATLESS'), ('containsIngredient', 'Onion, purple, dried')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,522,2,"[('containsIngredient', 'SAUSAGE,MEATLESS'), ('containsIngredient', 'Sweet pepper green raw')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,523,2,"[('containsIngredient', 'SAUSAGE,MEATLESS'), ('containsIngredient', 'Salt sea')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,524,2,"[('containsIngredient', 'SAUSAGE,MEATLESS'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED')]",1,90656,0.0,1.0,1.0,0.3333333333333333
ground_truth_size_2,525,2,"[('containsIngredient', 'SAUSAGE,MEATLESS'), ('containsIngredient', 'GARLIC POWDER')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,526,2,"[('containsIngredient', 'SAUSAGE,MEATLESS'), ('containsIngredient', 'ONIONS,RAW')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,527,2,"[('containsIngredient', 'SAUSAGE,MEATLESS'), ('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,528,2,"[('containsIngredient', 'SAUSAGE,MEATLESS'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,529,2,"[('containsIngredient', 'Tzatziki'), ('containsIngredient', 'TOFU YOGURT')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,530,2,"[('containsIngredient', 'Tzatziki'), ('containsIngredient', 'Eggplant, aubergine, long')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,531,2,"[('containsIngredient', 'Tzatziki'), ('containsIngredient', 'RICE,BROWN,LONG-GRAIN,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,532,2,"[('containsIngredient', 'Tzatziki'), ('containsIngredient', 'Salt sea')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,533,2,"[('containsIngredient', 'Tzatziki'), ('containsIngredient', 'GARLIC POWDER')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,534,2,"[('containsIngredient', 'Tzatziki'), ('containsIngredient', 'ONIONS,RAW')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,535,2,"[('containsIngredient', 'Tzatziki'), ('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,536,2,"[('containsIngredient', 'Tzatziki'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,537,2,"[('containsIngredient', 'RICE & VERMICELLI MIX,BF FLAVOR,UNPREP'), ('containsIngredient', 'BURGER KING,HAMBURGER')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,538,2,"[('containsIngredient', 'RICE & VERMICELLI MIX,BF FLAVOR,UNPREP'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,539,2,"[('containsIngredient', 'RICE & VERMICELLI MIX,BF FLAVOR,UNPREP'), ('containsIngredient', 'Broccoli')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,540,2,"[('containsIngredient', 'RICE & VERMICELLI MIX,BF FLAVOR,UNPREP'), ('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,541,2,"[('containsIngredient', 'RICE & VERMICELLI MIX,BF FLAVOR,UNPREP'), ('containsIngredient', 'Sweet pepper green raw')]",1,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,542,2,"[('containsIngredient', 'RICE & VERMICELLI MIX,BF FLAVOR,UNPREP'), ('containsIngredient', 'Salt sea')]",1,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,543,2,"[('containsIngredient', 'RICE & VERMICELLI MIX,BF FLAVOR,UNPREP'), ('containsIngredient', 'ONIONS,RAW')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,544,2,"[('containsIngredient', 'RICE & VERMICELLI MIX,BF FLAVOR,UNPREP'), ('containsIngredient', 'Celery, stem')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,545,2,"[('containsIngredient', 'CHILI WITH BEANS,CANNED'), ('containsIngredient', 'PACE,THICK & CHUNKY SALSA')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,546,2,"[('containsIngredient', 'CHILI WITH BEANS,CANNED'), ('containsIngredient', 'BURGER KING,HAMBURGER')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,547,2,"[('containsIngredient', 'CHILI WITH BEANS,CANNED'), ('containsIngredient', 'CORN,SWT,WHITE,CND,WHL KERNEL,NO SALT,SOL&LIQUIDS')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,548,2,"[('containsIngredient', 'CHILI WITH BEANS,CANNED'), ('containsIngredient', 'CHICKPEAS (GARBANZO BNS,BENGAL GM),MATURE SEEDS,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,549,2,"[('containsIngredient', 'CHILI WITH BEANS,CANNED'), ('containsIngredient', 'SAUSAGE,ITALIAN,PORK,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,550,2,"[('containsIngredient', 'CHILI WITH BEANS,CANNED'), ('containsIngredient', 'BEANS,PINTO,MATURE SEEDS,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,551,2,"[('containsIngredient', 'CHILI WITH BEANS,CANNED'), ('containsIngredient', 'Corn, sweet')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,552,2,"[('containsIngredient', 'CHILI WITH BEANS,CANNED'), ('containsIngredient', 'Sweet pepper green raw')]",6,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,553,2,"[('containsIngredient', 'CHILI WITH BEANS,CANNED'), ('containsIngredient', 'Salt sea')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,554,2,"[('containsIngredient', 'CHILI WITH BEANS,CANNED'), ('containsIngredient', 'ONIONS,RAW')]",8,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,555,2,"[('containsIngredient', 'CHILI WITH BEANS,CANNED'), ('containsIngredient', 'Celery, stem')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,556,2,"[('containsIngredient', 'CHILI WITH BEANS,CANNED'), ('containsIngredient', 'CUMIN SEED')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,557,2,"[('containsIngredient', 'CHILI WITH BEANS,CANNED'), ('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,558,2,"[('containsIngredient', 'BEANS,ADZUKI,MATURE SEEDS,RAW'), ('containsIngredient', 'COFFEE,BREWED,ESPRESSO,REST-PREP')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,559,2,"[('containsIngredient', 'BEANS,ADZUKI,MATURE SEEDS,RAW'), ('containsIngredient', 'ALCOHOLIC BEV,DISTILLED,WHISKEY,86 PROOF')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,560,2,"[('containsIngredient', 'BEANS,ADZUKI,MATURE SEEDS,RAW'), ('containsIngredient', 'CHICKPEAS (GARBANZO BNS,BENGAL GM),MATURE SEEDS,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,561,2,"[('containsIngredient', 'BEANS,ADZUKI,MATURE SEEDS,RAW'), ('containsIngredient', 'SUGAR,TURBINADO')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,562,2,"[('containsIngredient', 'BEANS,ADZUKI,MATURE SEEDS,RAW'), ('containsIngredient', 'SAUSAGE,ITALIAN,PORK,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,563,2,"[('containsIngredient', 'BEANS,ADZUKI,MATURE SEEDS,RAW'), ('containsIngredient', 'Corn, sweet')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,564,2,"[('containsIngredient', 'BEANS,ADZUKI,MATURE SEEDS,RAW'), ('containsIngredient', 'LEEKS,(BULB&LOWER LEAF-PORTION),RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,565,2,"[('containsIngredient', 'BEANS,ADZUKI,MATURE SEEDS,RAW'), ('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,566,2,"[('containsIngredient', 'BEANS,ADZUKI,MATURE SEEDS,RAW'), ('containsIngredient', 'PECANS')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,567,2,"[('containsIngredient', 'BEANS,ADZUKI,MATURE SEEDS,RAW'), ('containsIngredient', 'Soy sauce salt')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,568,2,"[('containsIngredient', 'BEANS,ADZUKI,MATURE SEEDS,RAW'), ('containsIngredient', 'TURMERIC,GROUND')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,569,2,"[('containsIngredient', 'BEANS,ADZUKI,MATURE SEEDS,RAW'), ('containsIngredient', 'PAPRIKA')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,570,2,"[('containsIngredient', 'BEANS,ADZUKI,MATURE SEEDS,RAW'), ('containsIngredient', 'Salt sea')]",5,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,571,2,"[('containsIngredient', 'BEANS,ADZUKI,MATURE SEEDS,RAW'), ('containsIngredient', 'ONIONS,RAW')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,572,2,"[('containsIngredient', 'BEANS,ADZUKI,MATURE SEEDS,RAW'), ('containsIngredient', 'Celery, stem')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,573,2,"[('containsIngredient', 'BEANS,ADZUKI,MATURE SEEDS,RAW'), ('containsIngredient', 'Cinnamon powder')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,574,2,"[('containsIngredient', 'BEANS,ADZUKI,MATURE SEEDS,RAW'), ('containsIngredient', 'CUMIN SEED')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,575,2,"[('containsIngredient', 'SNACKS,BAGEL CHIPS,PLN'), ('containsIngredient', 'PAPRIKA')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,576,2,"[('containsIngredient', 'SNACKS,BAGEL CHIPS,PLN'), ('containsIngredient', 'Flour rice')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,577,2,"[('containsIngredient', 'SNACKS,BAGEL CHIPS,PLN'), ('containsIngredient', 'Salt sea')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,578,2,"[('containsIngredient', 'SNACKS,BAGEL CHIPS,PLN'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,579,2,"[('containsIngredient', 'SNACKS,BAGEL CHIPS,PLN'), ('containsIngredient', 'GARLIC POWDER')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,580,2,"[('containsIngredient', 'SNACKS,BAGEL CHIPS,PLN'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,581,2,"[('containsIngredient', 'SNACKS,BAGEL CHIPS,PLN'), ('containsIngredient', 'MUSHROOMS,WHITE,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,582,2,"[('containsIngredient', 'BEEF,CHUCK,SHRT RIBS,BNLESS,LN,0"" FAT,SEL,CKD,BRSD'), ('containsIngredient', 'SESAME SEEDS,WHOLE,DRIED')]",1,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,583,2,"[('containsIngredient', 'BEEF,CHUCK,SHRT RIBS,BNLESS,LN,0"" FAT,SEL,CKD,BRSD'), ('containsIngredient', 'RICE,BROWN,LONG-GRAIN,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,584,2,"[('containsIngredient', 'BEEF,CHUCK,SHRT RIBS,BNLESS,LN,0"" FAT,SEL,CKD,BRSD'), ('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY')]",1,90656,1.0,1.0,1.0,1.0
